what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1307205415789
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205418157
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205418552
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1307205426544
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1307205426832
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1307205427120
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1307205427479
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1307205428054
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1307205428268
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1307205428524
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1307205428848
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1307205447984
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1307205453315
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205457662
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205459526
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1307205459617
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1307205475064
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1307205475064
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205481930
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1307205483738
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205483755
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1307205483775
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1307205498154
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205566538
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205566844
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1307205573494
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205576548
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205576848
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205583084
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205583389
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205598078
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205635754
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205650393
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205655292
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205679280
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205679630
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205702481
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205702857
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1307205709974
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1307205710914
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1307205712364
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307205714609
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1307205716088
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307205717744
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205719512
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205719815
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205731941
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205732250
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205746512
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205746854
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1307205755443
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1307205755589
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1307205755736
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1307205755881
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1307205756059
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1307205756241
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1307205756418
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1307205756638
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205759376
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205759691
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1307205777209
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1307205777808
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1307205777952
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1307205778095
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1307205778238
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1307205778386
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1307205779495
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205791950
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205792267
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1307205796093
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205801382
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205801752
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205815841
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205816150
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205826393
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205826742
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205882563
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205882898
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205893494
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205893804
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205897890
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205898218
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205936247
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205936554
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205998255
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307206010053
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307206038119
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307206038444
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307206050756
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307206051822
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307206052307
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307206063652
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1307206070306
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307206070624
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307206070915
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307206072493
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307206072801
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1307206088168
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307206088178
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307206090129
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307206090463
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307206090720
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1307206090950
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.ExpressionView",1307206091058
opened,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1307206091137
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1307206091228
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.VariableView",1307206091938
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.BreakpointView",1307206091997
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307206092261
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1307206100309
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Terminate",1307206100346
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1307206104203
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307206104226
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1307206119487
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307206119957
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307206128669
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1307206143416
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307206146655
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1307206149640
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1307206151645
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307206152753
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307206153172
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307206159428
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1307206161512
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1307206178840
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307206179379
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307206181356
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307206185989
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307206187104
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307206187872
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307206188850
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307206275068
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307206414398
