what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1306813830009
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1306813836217
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306813878121
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306813878342
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1306813895689
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1306813917393
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1306813924896
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306813927727
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306813941359
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814040877
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1306814055799
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814062965
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814229147
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1306814230030
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1306814233395
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306814297920
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1306814299125
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814311762
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814311946
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814337683
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814337755
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1306814354533
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1306814371016
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1306814386203
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1306814391722
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1306814416825
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1306814417052
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306814418760
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306814419198
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1306814420025
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1306814423198
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1306814428476
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814431815
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814446044
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306814448555
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814460700
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814460809
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306814465204
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306814466796
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814470936
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814473389
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306814475140
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1306814475694
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306814479711
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814482928
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814483025
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1306814506281
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1306814509829
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814510300
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814541528
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1306814541608
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1306814547755
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1306814553788
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1306814557205
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1306814557746
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1306814557870
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1306814559114
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1306814560248
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1306814565359
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1306814570760
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1306814571796
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1306814573171
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1306814575318
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1306814575979
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1306814576583
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1306814584158
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1306814585055
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1306814585959
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1306814586321
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1306814588322
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814590937
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814593139
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1306814598714
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1306814601459
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1306814617839
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1306814619113
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306814649169
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1306814651539
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814660537
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814685540
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814696170
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814770516
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814772068
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814772187
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814777356
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814821091
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1306814821104
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1306814821104
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1306814822175
started,bundle,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser",1306814826367
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1306814826482
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1306814826525
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1306814836285
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1306814836285
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1306814839702
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1306814843000
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1306814843801
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1306814843956
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1306814846367
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1306814847821
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1306814856441
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1306814856493
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306814877101
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1306814878913
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1306814881469
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814884927
error,log,,,"Internal Error",1306814885759
error,log,,,"Problems encountered while deleting resources.",1306814885760
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814901087
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306814901102
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814903583
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814904893
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306814904893
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814907498
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814908013
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306814908013
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814912584
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814913130
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306814913145
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1306814922942
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1306814922989
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1306814926795
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ResourceNavigator",1306814929510
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ResourceNavigator",1306814929510
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1306814936577
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814954064
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814963846
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1306814963861
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1306814963861
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814965312
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814974438
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306814977137
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306815032556
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1306815033941
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306815036464
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306815048005
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1306815049859
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1306815053736
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306815065829
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306815069022
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1306815085644
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306815086097
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306815110379
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306815117328
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306815119126
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1306815119213
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1306815119515
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1306815127882
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1306815128986
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306815142187
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.ExpressionView",1306815143503
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306815144116
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1306815158991
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306815169733
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1306815171268
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Terminate",1306815171343
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1306815173347
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306815173683
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306815191856
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1306815193566
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306815195546
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306815195648
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1306815197596
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1306815198071
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1306815205428
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306815207211
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306815211023
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1306815216401
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306815218038
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306815326689
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1306815330486
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306815333110
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306815345729
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1306815351187
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306815356058
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306815366628
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1306815366636
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1306815366636
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306815374831
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306815390936
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1306815390953
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1306815390953
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306815392323
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306815399832
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1306815417557
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306815419532
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306815546805
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1306815582308
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1306815583430
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306815621960
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306815622069
