what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306791319899
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306791409430
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1306791409437
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1306791409437
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1306791410112
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306791419080
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306791478529
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1306791492772
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1306791493016
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1306791494901
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1306791521361
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1306791521458
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1306791521487
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1306791521489
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306791530793
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1306791532091
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306791537233
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306791592399
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1306791592407
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1306791592407
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306791600913
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306791609094
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306791613045
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306791624387
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1306791624395
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306791632426
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306791654393
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306791655900
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306791701636
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306791704009
started,bundle,org.eclipse.equinox.p2.ui,2.0.0.v20100518,"org.eclipse.equinox.p2.ui",1306791712215
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1306791712229
started,bundle,org.eclipse.help.base,3.5.3.v201102101200,"org.eclipse.help.base",1306791717953
started,bundle,org.eclipse.help.ui,3.5.3.r36_20101116,"org.eclipse.help.ui",1306791717961
started,bundle,org.eclipse.ui.cheatsheets,3.4.0.v20100427,"org.eclipse.ui.cheatsheets",1306791718126
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1306791718132
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1306791718992
started,bundle,org.eclipse.equinox.http.jetty,2.0.0.v20100503,"org.eclipse.equinox.http.jetty",1306791722643
started,bundle,org.eclipse.equinox.http.servlet,1.1.0.v20100503,"org.eclipse.equinox.http.servlet",1306791722684
started,bundle,org.eclipse.equinox.http.registry,1.1.1.R36x_v20101103,"org.eclipse.equinox.http.registry",1306791722939
started,bundle,org.eclipse.help.webapp,3.5.3.r36_20101130,"org.eclipse.help.webapp",1306791723455
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306791725038
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.help.aboutAction",1306791725046
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk.update",1306791731307
started,bundle,org.eclipse.ecf.filetransfer,4.0.0.v20100906-1425,"org.eclipse.ecf.filetransfer",1306791731321
started,bundle,org.eclipse.ecf.identity,3.1.0.v20100906-1425,"org.eclipse.ecf.identity",1306791731333
started,bundle,org.eclipse.ecf,3.1.0.v20100906-1425,"org.eclipse.ecf",1306791731350
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20100906-1425,"org.eclipse.ecf.provider.filetransfer.httpclient",1306791731361
started,bundle,org.eclipse.ecf.provider.filetransfer,3.1.0.v20100906-1425,"org.eclipse.ecf.provider.filetransfer",1306791731363
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306791731581
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306791739550
started,bundle,org.eclipse.equinox.p2.director,2.0.3.R36x_v20101117-1018,"org.eclipse.equinox.p2.director",1306791739807
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.100.v20100503,"org.eclipse.equinox.p2.garbagecollector",1306791739825
error,log,,,"Unhandled event loop exception",1306791739850
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1306791740410
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306791742062
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306791743874
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306791746196
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306791749206
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306791749215
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306791749803
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1306791751412
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1306791775467
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306791778199
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306791800156
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306791805242
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306791808730
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1306791810808
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306791811170
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306791812630
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1306791816808
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306791818602
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306791828315
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1306791828323
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1306791828323
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1306791831511
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1306791844059
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1306791847153
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1306791850178
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306791853778
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306805292222
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1306805298347
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306805301271
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306805316667
started,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1306805316758
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1306805316884
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1306805316935
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1306805320261
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1306805320332
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1306805325306
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1306805328464
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1306805330509
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306805334714
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306805346092
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1306805346100
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1306805346100
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306805352950
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1306805360104
started,bundle,org.eclipse.core.externaltools,1.0.1.v20100831_r361,"org.eclipse.core.externaltools",1306805360130
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306805393920
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1306805393933
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1306805433833
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1306805437383
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306805444974
started,bundle,org.eclipse.wb.runtime.lib,0.9.0.r37x201105251325,"org.eclipse.wb.runtime.lib",1306805445087
started,bundle,org.eclipse.wb.rcp.nebula,0.9.0.r37x201105251354,"org.eclipse.wb.rcp.nebula",1306805445251
started,bundle,org.eclipse.wb.swing.FormLayout,0.9.0.r37x201105251352,"org.eclipse.wb.swing.FormLayout",1306805445269
started,bundle,org.eclipse.wb.rcp.swing2swt,0.9.0.r37x201105251354,"org.eclipse.wb.rcp.swing2swt",1306805446345
started,bundle,org.eclipse.wb.core.databinding,0.9.0.r37x201105251325,"org.eclipse.wb.core.databinding",1306805446708
started,bundle,org.eclipse.wb.swing.FormLayout.lib,0.9.0.r37x201105251352,"org.eclipse.wb.swing.FormLayout.lib",1306805446791
started,bundle,org.eclipse.wb.swing.jsr296,0.9.0.r37x201105251352,"org.eclipse.wb.swing.jsr296",1306805447348
started,bundle,org.eclipse.wb.swing.MigLayout.lib,0.9.0.r37x201105251352,"org.eclipse.wb.swing.MigLayout.lib",1306805448124
started,bundle,org.eclipse.wb.swing.MigLayout,0.9.0.r37x201105251352,"org.eclipse.wb.swing.MigLayout",1306805448127
started,bundle,org.eclipse.wb.swing.java6,0.9.0.r37x201105251352,"org.eclipse.wb.swing.java6",1306805448130
started,bundle,org.eclipse.wb.layout.group,0.9.0.r37x201105251342,"org.eclipse.wb.layout.group",1306805448133
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306805448437
started,bundle,org.eclipse.wb.os,0.9.0.r37x201105251325,"org.eclipse.wb.os",1306805451443
started,bundle,org.eclipse.wb.os.win32,0.9.0.r37x201105251325,"org.eclipse.wb.os.win32",1306805451446
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306805472391
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306805473910
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306805475246
error,log,,,"Designer [0.9.0.r37x201105251325.201105302131]: null argument: ",1306805476392
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306805476477
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1306805479028
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306805479038
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306805479360
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306805481266
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306805483621
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1306805486938
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1306805497841
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1306805554647
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1306805555178
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1306805557657
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1306805558266
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306805560419
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306805560770
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306805605441
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306805605594
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306805605763
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306805605927
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306805606089
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306805611509
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306805612432
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306805616393
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306805616657
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1306805619276
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1306805622280
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1306805636164
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306805638980
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1306805639966
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1306805640490
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1306805644904
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306805647018
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306805650151
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306805689640
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306805689756
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306805722609
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306805788847
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306805817952
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306805818030
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1306805872974
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306805873727
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306805895914
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306805998806
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1306806050950
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306806051613
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306806063800
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306806080718
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306806113088
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306806132416
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306806133674
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306806135191
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1306806156284
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1306806159074
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306806185990
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306806193371
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306806202374
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306806203683
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306806204479
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306806205735
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1306806218294
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1306806218342
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1306806220431
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1306806220432
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306806223267
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306806224054
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306806228173
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306806229730
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306806232906
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306806234887
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306806236134
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306806236794
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306806237432
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306806238656
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306806240086
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306806241928
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306806243705
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306806244417
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306806244947
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306806245695
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306806246401
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1306806252448
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306806253318
